0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Asian-alone,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,CI90LBINC_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Total Hospitals (2019),Percent of Population Aged 60+,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,Urban_rural_code,age_60_80
11.38230309,12.98958896,18.0312145,12.04626301,11.19978396,11.93358538,4.112267893,87.86899596,2.021678804,9587.0,11.7,11.0,0.7,1.2,46002.0,48335.0,86.7,2.118232281,20.7,7.6,6.9,8.4,9.8,8.3,11.2,12.0,13.0,3.1,2.9,3.3,4.0,18.304993204
12.43617797,20.0948213,13.71261853,12.69146608,13.3114515,13.78555799,2.407002188,24.87235594,0.437636762,0.0,8.0,8.7,-0.7,0.7,28823.0,32341.0,56.7,0.17715688,12.2,10.6,9.9,11.5,10.5,9.3,11.8,18.3,19.3,4.5,4.2,4.8,6.0,11.560904449999999
11.1826745,11.12631833,10.5305531,10.74390146,12.32187425,14.06891555,4.774172772,97.49215039,0.394493197,162.0,10.1,14.0,-3.9,0.3,34738.0,38572.0,87.6,0.770366236,29.1,11.4,10.3,12.5,13.9,12.0,15.9,15.6,16.8,3.7,3.4,4.1,6.0,25.25159005
6.800539993,12.86702666,10.58893014,6.792102599,8.555518056,11.74485319,8.631454607,96.51535606,0.750928113,1192.0,7.8,15.4,-7.6,0.0,41041.0,45853.0,78.2,0.163367468,40.9,10.6,9.4,11.9,10.4,8.5,12.3,14.5,15.9,4.0,3.7,4.4,6.0,34.019574750000004
18.27406215,12.4396312,22.7815991,14.19418833,9.189066133,9.499650389,1.533408134,47.22506789,2.183846366,1879.0,22.8,5.7,17.0,1.4,43920.0,47685.0,81.3,0.847672056,12.0,5.5,5.2,5.8,6.6,6.1,7.2,12.0,12.6,2.8,2.7,3.0,4.0,12.088394556
9.654155057,10.81938877,10.22038116,9.85531433,11.47352893,15.30002533,6.198685759,94.97697844,0.467881569,2040.0,9.2,12.9,-3.7,0.5,37008.0,39450.0,71.0,1.704846967,29.7,10.5,9.4,11.6,10.7,9.0,12.4,14.9,16.1,3.8,3.5,4.2,6.0,26.47852066
11.27929688,12.71972656,10.48177083,11.97102865,11.64550781,15.03092448,4.850260417,96.88313802,0.382486979,154.0,10.1,11.1,-1.1,-0.2,69476.0,74872.0,115.1,0.180350174,25.4,7.4,6.6,8.2,8.3,7.0,9.6,10.4,11.4,3.0,2.8,3.2,4.0,22.021484374
14.60654845,16.87816895,14.13962016,11.73336389,10.05184909,11.02867455,5.033086024,96.68566845,0.988283824,2244.0,13.8,7.3,6.4,1.8,63614.0,70162.0,116.8,1.305156132,19.8,6.1,5.5,6.8,5.7,4.9,6.8,8.7,9.5,2.6,2.4,2.8,6.0,16.528688881
10.20038902,10.89700095,9.254987108,11.13222056,12.12738047,13.80558194,4.568688651,92.70819198,0.940878455,198.0,9.8,9.8,0.0,-0.3,51962.0,56503.0,76.3,0.269898406,30.5,8.8,7.9,9.8,8.3,6.9,9.9,12.7,14.0,3.7,3.4,4.0,6.0,28.013751309999996
5.579297246,9.805318139,10.06647673,8.998100665,10.96866097,16.99905033,6.932573599,92.04653371,0.403608737,272.0,6.7,8.3,-1.7,0.0,38378.0,43053.0,66.2,0.061819249,36.8,9.7,8.7,10.8,10.5,8.9,12.3,13.0,14.2,3.7,3.4,4.0,6.0,30.65052232
12.99552906,15.05216095,10.46199702,14.27719821,9.56780924,12.9657228,5.275707899,92.36959762,0.774962742,39.0,11.9,8.9,3.0,2.7,52290.0,57332.0,94.6,0.061134223,20.9,8.8,8.0,9.7,8.5,7.3,9.8,13.3,14.3,3.4,3.2,3.7,6.0,19.403874813999998
10.06731122,11.27891323,11.04638355,11.15897687,12.60555624,13.65805899,5.220903194,94.7032187,0.675559907,1765.0,9.5,15.5,-6.0,0.0,38269.0,42074.0,58.0,0.460463142,27.4,9.9,8.9,11.0,10.7,9.1,12.6,13.5,14.7,3.6,3.3,4.0,5.0,24.963896707
8.384710234,9.987669544,8.754623921,8.754623921,9.494451295,14.0567201,5.302096178,94.20468557,0.739827374,56.0,2.5,5.0,-2.5,0.0,55323.0,62149.0,86.4,0.012672845,40.1,8.2,7.1,9.4,7.1,5.6,8.7,10.4,11.6,3.5,3.2,3.8,6.0,35.26510481
9.259017535,10.96897707,9.650611321,9.981290519,10.99508332,15.59848584,6.304659966,94.08693382,0.43945525,382.0,8.1,10.7,-2.7,-0.2,42454.0,46486.0,82.1,0.33109045,30.7,10.1,9.2,11.1,10.9,9.4,12.5,13.1,14.2,3.7,3.4,4.0,5.0,27.24187443
11.12653709,12.42893032,12.66693111,10.24725638,12.42231919,15.13288378,3.794790427,97.6861034,0.138833796,815.0,9.8,12.9,-3.1,0.4,28986.0,32228.0,64.2,0.355435791,23.6,12.6,11.4,13.9,16.5,14.3,19.0,18.8,20.2,4.3,4.0,4.7,6.0,22.180351713
11.89389618,13.1298726,11.75128351,10.71496482,10.70545731,12.65449705,6.854915383,95.40787222,1.064841225,439.0,10.1,10.3,-0.2,0.2,49149.0,54433.0,90.6,0.393240488,29.4,7.8,7.0,8.7,7.1,5.9,8.3,10.8,11.7,3.2,2.9,3.4,6.0,22.295113143000002
13.41643133,13.52219495,16.58331652,14.47014524,11.72883607,12.04136408,2.726880491,83.30111395,3.132704635,20304.0,13.6,6.7,6.9,0.4,65740.0,67923.0,94.4,11.15485385,17.2,5.0,4.6,5.5,5.0,4.3,5.8,7.5,8.1,2.5,2.4,2.7,3.0,15.510831316
12.12847718,11.77480786,9.74801061,10.55736924,9.59157995,14.10426444,6.481670407,95.40229885,0.641025641,1184.0,11.8,11.4,0.3,0.9,49601.0,53778.0,76.5,1.331114905,30.5,8.2,7.3,9.2,6.4,5.3,7.6,10.9,12.0,3.2,3.0,3.5,5.0,25.613820312
17.53783021,17.19073267,15.60058135,12.01162691,11.5978456,9.898264512,2.88962982,96.34949132,0.699324613,1045.0,18.3,6.5,11.8,3.7,31888.0,35594.0,58.7,1.065703442,15.4,8.1,7.3,9.0,6.7,5.7,7.7,17.7,19.0,4.1,3.7,4.4,5.0,13.273488928999999
8.41779342,12.32708886,14.83638875,11.25453857,10.56734903,14.03225447,4.898313768,92.68371461,3.79346446,7102.0,7.8,9.2,-1.3,2.2,60580.0,65163.0,86.5,1.853362212,26.6,6.7,6.0,7.6,7.6,6.3,9.0,9.7,10.6,2.8,2.6,3.1,5.0,23.666273136
12.16811088,12.17169342,14.01065807,13.90967511,12.02122657,13.43588366,3.498578178,59.7116052,16.1503325,11396.0,11.6,8.1,3.4,1.4,79560.0,82808.0,110.0,4.053209485,20.7,5.7,5.3,6.1,5.6,5.0,6.3,11.0,11.5,2.9,2.8,3.1,3.0,18.784174110000002
16.56215921,17.23009815,11.79116685,11.21864776,12.07742639,11.47764449,3.312431843,93.86586696,0.531624864,79.0,15.1,5.1,10.0,-0.7,54865.0,61614.0,106.0,0.350232612,16.9,7.0,6.4,7.6,7.3,6.3,8.3,12.9,13.7,3.1,2.9,3.3,6.0,16.330425295
10.49048123,12.54627181,11.25066103,10.33183501,12.4669487,14.61528292,5.129561079,97.13114754,0.561872025,205.0,10.3,10.5,-0.2,0.3,55733.0,60896.0,109.3,0.298405918,25.6,8.4,7.5,9.3,9.9,8.4,11.6,12.9,14.1,3.2,2.9,3.5,6.0,23.168958219
11.87210201,12.54829985,10.49072643,11.02202473,12.55795981,14.31607419,4.829984544,94.5614374,0.328438949,152.0,11.1,13.1,-1.9,0.2,40632.0,45342.0,96.3,0.302265725,25.6,10.6,9.7,11.6,11.4,9.8,12.9,14.2,15.3,3.7,3.4,4.0,3.0,22.362828436
12.09589764,14.65482438,14.80699357,10.77916835,10.97170895,12.78842272,4.537126176,95.71441881,0.850905251,1514.0,11.8,12.9,-1.1,-0.1,41177.0,45336.0,83.3,0.641239334,23.5,8.4,7.5,9.3,9.9,8.4,11.4,11.8,12.9,3.2,2.9,3.5,3.0,19.365858202
9.597305314,9.55205872,9.598981114,9.082834783,10.07490825,13.27401002,6.664655707,96.91485261,0.576475123,636.0,8.4,14.3,-5.8,0.6,42712.0,46527.0,88.8,1.013646213,36.5,11.9,10.7,13.2,12.7,10.8,14.7,15.9,17.3,4.1,3.8,4.5,5.0,32.15524609
9.810074319,10.13212221,10.85053675,10.0,9.545829893,14.21139554,6.292320396,93.05532618,0.825763832,408.0,8.8,10.4,-1.6,0.4,37343.0,41592.0,87.7,0.236949206,34.2,10.0,9.2,10.8,8.8,7.7,10.0,15.8,16.7,4.5,4.2,4.8,6.0,29.15772089
12.35508107,12.14794742,14.0753546,13.60592953,12.03646383,13.08381256,3.9361883,71.99841146,3.06197008,16630.0,12.5,9.9,2.7,2.8,54375.0,55860.0,111.3,18.10586536,21.2,8.1,7.4,8.8,9.4,8.2,10.8,12.9,13.8,3.2,3.0,3.4,1.0,18.759222705
11.21947893,11.86059201,10.51016232,11.74123585,10.11799209,13.2655845,5.333515209,95.90778884,0.821852408,762.0,9.8,9.9,0.0,-0.3,53595.0,58873.0,94.6,1.471943116,28.9,7.4,6.6,8.2,7.2,6.0,8.6,9.6,10.5,3.0,2.8,3.3,6.0,25.95143909
12.89491409,13.32257064,11.92841029,12.23311558,11.68143864,13.5513669,4.400585889,94.52385789,0.935498701,2116.0,12.4,10.1,2.3,0.3,52373.0,56337.0,93.8,3.496954037,22.8,7.3,6.6,8.0,7.3,6.2,8.4,10.5,11.4,3.0,2.8,3.2,3.0,19.987597956000002
11.24003632,12.34991424,9.888003229,11.35102411,11.08868934,13.96428211,7.345373827,95.13671678,1.684996469,110.0,10.9,9.8,1.0,0.9,53611.0,57786.0,82.2,0.224319524,26.8,7.9,7.0,8.8,6.3,5.3,7.4,10.9,11.9,3.2,3.0,3.5,6.0,22.772676819
14.39429929,14.67933492,10.3087886,9.596199525,11.97149644,11.35391924,6.460807601,95.53444181,0.190023753,26.0,9.4,8.5,0.9,0.5,54378.0,59800.0,102.8,0.100496135,24.9,8.0,7.2,8.8,7.4,6.3,8.6,12.9,13.9,3.2,3.0,3.5,6.0,21.235154399000002
15.21904978,14.57951207,12.53753632,13.05858101,11.73405619,12.21289788,3.921632282,90.88577597,1.446264223,1039.0,15.1,8.7,6.4,5.9,49388.0,53792.0,90.1,2.969753813,19.4,6.7,6.0,7.4,6.9,5.9,8.0,11.0,11.8,3.0,2.8,3.2,4.0,16.736734466999998
10.82094215,10.42109209,9.471448207,11.38947895,10.08996626,13.28876671,6.160189929,94.12095464,0.84968137,429.0,9.8,13.0,-3.2,0.4,41876.0,45972.0,72.8,0.232983266,33.0,9.9,8.9,11.0,9.9,8.4,11.6,13.5,14.8,3.8,3.5,4.1,6.0,28.35811571
11.99159824,12.85086882,10.50219591,10.17758259,11.74336452,14.37846095,7.256062631,95.89459614,1.03112469,155.0,10.1,14.2,-4.2,1.1,57404.0,61634.0,94.5,0.268713565,28.0,8.4,7.5,9.3,7.1,6.0,8.2,11.5,12.4,3.2,2.9,3.4,6.0,21.099866335
11.61286694,13.23248229,11.94466314,11.46102801,12.17523338,13.58677314,4.788550219,68.04352716,0.253064897,405.0,11.3,11.9,-0.6,-0.1,41124.0,44681.0,99.9,1.178905285,25.9,9.3,8.5,10.1,10.2,9.0,11.5,15.9,16.9,3.8,3.5,4.0,6.0,21.198402882
11.61205767,12.5964759,10.18203,12.4071647,12.42463958,15.2147954,5.02694044,97.69331586,0.661132955,343.0,9.8,9.3,0.6,0.0,82895.0,88481.0,136.0,0.503932555,22.7,6.5,5.8,7.2,7.0,5.9,8.2,9.1,10.0,2.7,2.5,2.9,2.0,20.535896314
11.05187218,12.20527168,12.86247185,12.17799831,11.24102618,13.85575028,5.216251408,92.10392033,0.644003378,5261.0,10.1,11.5,-1.4,0.4,50912.0,53820.0,88.4,1.76614586,24.9,7.9,7.1,8.8,8.4,7.2,9.8,11.4,12.4,3.2,2.9,3.4,4.0,21.389358108
12.2188755,12.90160643,12.39959839,12.25903614,12.98192771,12.81124498,4.0562249,81.89759036,0.391566265,584.0,11.5,12.5,-1.0,0.0,36385.0,40842.0,85.1,0.337701165,23.2,10.5,9.6,11.5,12.6,11.0,14.2,15.7,16.7,4.0,3.7,4.3,6.0,20.371485947
11.95665756,13.48828076,10.66602403,10.81240293,12.05483854,13.83459183,4.801942198,93.75033471,0.498045306,571.0,11.6,12.1,-0.5,1.1,46761.0,51152.0,84.4,1.020768421,27.1,9.5,8.6,10.5,9.6,8.2,11.1,13.6,14.6,3.6,3.3,3.9,6.0,22.385262145
13.45641303,14.32705243,15.74681231,14.11468072,10.13207659,11.11440151,4.058753353,90.71487194,1.437528027,5315.0,13.0,9.3,3.7,-0.5,47717.0,51393.0,84.8,2.153619288,20.1,7.1,6.5,7.7,6.6,5.8,7.5,12.2,12.9,3.0,2.9,3.2,4.0,17.049810051999998
12.67448353,12.25572306,10.10608599,10.83193747,10.46901173,12.67448353,7.230597432,93.52317141,0.474595198,64.0,9.5,14.0,-4.5,0.0,37112.0,41180.0,67.9,0.065270578,30.2,9.6,8.7,10.6,8.9,7.7,10.2,13.5,14.6,3.7,3.4,4.0,6.0,23.75767728
14.01212466,13.47765311,14.83887365,13.49335087,11.39433535,12.21211419,2.916046854,66.85304649,0.758725341,3643.0,14.5,10.2,4.3,0.1,44463.0,47128.0,98.1,4.535808109,19.2,8.1,7.5,8.9,9.6,8.4,11.0,13.7,14.6,3.4,3.2,3.6,4.0,17.655501319
11.38637404,12.62929432,12.75918941,12.37848421,12.28248579,14.73303838,4.389493042,85.19840939,3.899256044,19527.0,10.7,8.8,2.0,7.8,74030.0,76373.0,95.7,8.591215576,22.4,6.4,5.8,7.2,6.3,5.3,7.5,9.8,10.6,2.8,2.6,3.1,2.0,19.441640798
12.7870424,13.89817426,12.68308776,14.06313221,13.06778216,13.64544623,2.710290264,68.51357324,2.001904797,1799.0,11.1,7.3,3.8,0.3,61332.0,65468.0,124.8,2.180245104,18.5,6.2,5.6,6.7,6.7,5.8,7.7,12.1,12.9,2.9,2.7,3.1,3.0,17.145044729
11.72279793,12.82788212,11.04274611,11.24919041,11.69041451,14.16774611,5.351360104,97.05310881,0.570757772,292.0,11.1,10.0,1.1,2.1,50156.0,54342.0,89.2,0.383858278,25.7,8.9,8.0,9.9,9.9,8.4,11.6,12.8,14.0,3.4,3.1,3.7,6.0,21.947862696
13.62158648,12.54876463,10.11053316,11.63849155,10.14304291,11.54096229,6.827048114,96.00130039,0.227568271,56.0,11.2,9.9,1.3,0.0,56704.0,62270.0,95.4,0.157831378,28.9,8.2,7.3,9.3,6.9,5.7,8.3,10.9,12.0,3.1,2.9,3.4,6.0,23.569570868
13.33418359,13.43940312,12.50199279,11.65067117,13.2034563,12.88460925,4.036603641,91.63026496,0.341166343,272.0,13.5,11.6,2.0,1.5,35417.0,39388.0,79.0,0.648065998,22.4,9.7,8.9,10.6,11.1,9.6,12.8,14.8,15.8,3.6,3.4,3.9,6.0,18.949080122
9.514824798,12.66846361,9.622641509,9.110512129,10.9703504,13.18059299,7.115902965,95.55256065,0.566037736,45.0,8.9,7.6,1.4,0.3,47090.0,52747.0,95.5,0.195574717,35.4,8.5,7.5,9.5,7.3,6.1,8.5,11.3,12.4,3.4,3.1,3.6,6.0,27.816711589999997
12.91666667,12.5,8.194444444,10.0,11.38888889,10.41666667,5.833333333,96.38888889,0.277777778,2.0,6.9,4.1,2.8,2.8,42963.0,48275.0,80.8,0.034707464,30.3,8.5,7.5,9.5,7.8,6.4,9.4,11.9,13.1,3.4,3.1,3.7,6.0,28.75
11.74394548,13.16782281,12.8879153,10.87379822,11.43361324,13.53291956,5.336497505,96.4159669,0.32250213,652.0,11.5,15.3,-3.8,0.0,36590.0,40308.0,85.6,0.479852679,26.5,10.3,9.4,11.4,10.8,9.3,12.4,13.7,14.8,3.6,3.3,3.9,6.0,21.023487894
11.37942913,12.50060553,12.38299773,11.51291533,11.713952,13.8026342,5.030222782,88.10196623,0.97100443,8838.0,10.8,11.1,-0.3,0.3,50405.0,52310.0,93.2,6.166706332,25.2,8.4,7.6,9.2,9.6,8.2,11.1,13.1,14.0,3.2,3.0,3.5,3.0,21.677243291
10.90992647,13.36397059,11.20404412,11.26838235,13.00551471,14.08088235,3.538602941,97.16911765,0.183823529,0.0,9.6,9.7,-0.1,0.0,43683.0,48998.0,97.6,0.255661867,25.6,10.7,9.7,11.7,13.2,11.5,14.9,15.4,16.5,3.6,3.3,3.9,6.0,22.628676469
9.143293681,10.26519699,8.647822765,9.444505075,9.918149078,14.86412747,5.225362872,96.47058824,0.650441995,774.0,8.0,11.9,-3.9,0.0,45349.0,48580.0,89.3,0.912343719,34.7,10.2,9.1,11.4,11.1,9.4,13.1,14.5,15.8,3.8,3.5,4.1,6.0,32.49154207
9.329309188,11.26760563,10.63715627,9.356136821,11.67672703,15.0435949,5.828303152,92.70288397,0.288397049,281.0,7.9,16.6,-8.7,-0.4,41900.0,46538.0,64.1,0.16804566,30.9,10.5,9.5,11.5,11.2,9.7,12.9,14.3,15.5,3.9,3.6,4.2,6.0,26.861167000000002
12.50394695,13.27754973,11.30407326,11.73034417,11.39090622,12.77233975,4.641616672,73.18440164,0.899905273,78.0,10.9,10.9,-0.1,0.8,34081.0,37776.0,72.8,0.401589722,26.1,11.3,10.4,12.2,12.0,10.6,13.4,15.5,16.5,4.1,3.8,4.4,6.0,22.379223235
10.95737381,12.53551237,12.51963458,13.02829081,12.88000363,14.69092188,4.643968993,78.09957073,11.81562488,17045.0,10.2,8.4,1.8,6.0,97608.0,100184.0,125.5,7.66487365,22.3,5.5,4.9,6.2,4.9,4.0,6.0,8.2,8.9,2.5,2.3,2.7,2.0,18.744293916
7.569921286,8.662703065,7.749958131,7.946742589,9.106514822,15.12309496,6.891642941,96.29459052,0.690839055,277.0,6.9,16.0,-9.1,0.0,35375.0,38613.0,68.2,0.344070153,41.3,12.8,11.5,14.1,13.2,11.2,15.2,15.8,17.2,4.4,4.1,4.8,6.0,36.94942221
13.44172006,14.57069584,11.80882172,13.53682657,14.77368436,13.32011621,2.895307133,73.40329892,4.377265286,1364.0,12.2,7.9,4.3,1.1,66064.0,69297.0,128.5,2.279581109,18.1,6.4,5.8,7.0,6.9,5.9,8.1,10.7,11.6,2.8,2.6,3.0,2.0,15.652828117
10.74649923,14.78048537,25.53196791,11.4416704,9.331240345,9.540539194,2.967558678,92.0914935,2.676035282,2964.0,11.0,5.3,5.8,4.2,46082.0,49538.0,89.2,1.029541537,16.9,5.4,4.8,5.9,5.3,4.5,6.1,7.9,8.6,2.4,2.2,2.6,5.0,15.660038870000001
10.59911005,12.23679985,9.660993624,10.81471627,11.88586632,16.00990871,4.768567365,96.39433002,0.571127116,397.0,9.4,10.4,-0.9,0.2,56495.0,59990.0,98.7,0.997413981,26.8,7.9,7.1,8.8,7.5,6.4,8.7,10.7,11.7,3.2,3.0,3.5,6.0,24.024037804000002
10.78436854,11.34902443,11.01917594,10.4824733,12.52865209,14.99972047,4.212556605,95.01872869,0.433275563,294.0,10.2,14.2,-4.1,-0.2,32821.0,36192.0,69.1,0.607681525,27.7,11.6,10.6,12.8,14.6,12.6,16.6,17.0,18.3,4.1,3.8,4.5,5.0,24.624028622
11.83023311,14.99087133,28.50792475,13.18321735,9.671544113,8.640488979,2.143695041,79.57558278,6.573968724,14246.0,12.2,4.7,7.4,7.1,47998.0,50113.0,82.7,4.131944619,12.4,5.1,4.7,5.5,5.3,4.6,6.0,8.9,9.4,2.4,2.3,2.5,4.0,11.032025331
17.31157109,18.04540318,12.59101378,14.95701432,13.58519175,10.04048236,1.853891599,94.19943639,0.772454833,319.0,14.9,5.0,9.9,0.6,68007.0,73584.0,103.1,1.194195701,13.1,4.6,4.2,5.0,4.9,4.2,5.6,9.3,9.9,2.3,2.2,2.5,2.0,11.615431931
11.60439671,12.95189835,12.44894872,12.17415419,12.44264609,14.53889981,3.848384006,93.644431,1.697927696,630.0,10.4,7.3,3.2,1.0,66415.0,70967.0,125.3,1.142847653,21.9,7.1,6.4,7.9,7.7,6.5,8.9,9.8,10.7,2.8,2.6,3.0,3.0,19.990672116
11.71070309,12.28840125,11.42857143,11.3210927,10.98969996,13.90953874,4.87236901,72.96909987,0.26421854,476.0,11.3,11.3,0.0,0.2,39473.0,43584.0,90.8,0.757115162,26.7,9.9,9.1,10.8,10.9,9.6,12.3,15.3,16.3,3.9,3.6,4.1,4.0,23.479623827
14.36205196,15.10194015,12.10950345,11.52581388,10.62150608,12.03551463,4.406445248,94.65636304,0.476816837,342.0,14.7,9.3,5.4,1.7,38079.0,42455.0,59.0,0.190077049,23.5,7.8,7.1,8.5,7.7,6.7,8.8,11.2,11.9,3.6,3.4,3.8,6.0,19.837224596
10.31072346,11.59567012,10.91815279,10.03815902,11.51000701,15.16237053,5.583677284,57.18401994,0.179113776,129.0,10.4,13.7,-3.3,-0.2,36327.0,39907.0,80.0,0.265338631,28.5,11.0,10.2,11.9,11.8,10.5,13.2,19.2,20.3,4.5,4.2,4.8,6.0,24.88123978
11.3931127,12.31551878,11.14713775,10.97942755,11.20863148,15.32871199,4.908318426,96.54516995,0.301878354,277.0,10.2,10.9,-0.7,0.3,52883.0,59043.0,108.5,0.35621531,25.7,8.9,7.9,9.8,10.1,8.6,11.8,12.3,13.3,3.3,3.0,3.6,6.0,22.719141323000002
12.95289855,13.20652174,12.06521739,9.637681159,11.43115942,12.98913043,5.199275362,70.65217391,0.27173913,61.0,13.3,13.3,0.0,0.0,35811.0,39396.0,75.9,0.174990154,27.1,11.2,10.3,12.2,11.9,10.5,13.4,15.7,16.8,4.1,3.8,4.4,6.0,22.518115942999998
10.44247142,13.69309584,16.55065541,11.55493975,11.77444349,12.79320341,3.392827843,87.13241327,5.187143352,14048.0,9.9,7.1,2.7,1.0,80404.0,84213.0,111.9,2.489001517,20.9,5.7,5.2,6.4,5.9,5.0,6.9,9.2,9.9,2.9,2.7,3.1,3.0,19.798362833
10.99645866,13.38380755,11.96116742,10.69117108,12.2786665,14.39736232,4.322872146,66.17413604,0.90365124,147.0,9.7,11.3,-1.6,0.7,39552.0,44424.0,89.1,0.338425053,24.5,10.4,9.7,11.2,11.8,10.6,13.0,17.3,18.2,4.1,3.8,4.3,6.0,21.968494323999998
11.50855365,16.26305265,19.62897134,10.13108198,9.575649856,10.43101533,4.065763164,11.97511664,0.799822262,1207.0,12.2,10.5,1.7,1.1,26386.0,29631.0,66.2,0.298405842,20.8,9.7,8.9,10.4,10.7,9.3,12.1,20.1,21.3,4.8,4.4,5.1,5.0,18.395912023
14.57087861,14.62432987,13.68447845,14.98512591,12.73762746,11.76595982,2.502346447,92.61195336,1.777890902,4949.0,14.3,5.9,8.4,1.1,73748.0,75629.0,105.1,4.911391567,16.9,5.2,4.7,5.7,5.4,4.6,6.2,8.9,9.6,2.6,2.4,2.7,3.0,15.129253432
12.30944951,13.71884389,13.43316653,12.49620811,12.4141715,13.4511038,3.870229149,66.67704214,2.576371871,10802.0,11.7,8.7,3.0,1.5,47826.0,50112.0,92.9,4.089044861,20.6,7.4,6.7,8.1,7.7,6.6,8.9,12.6,13.5,3.2,3.0,3.5,3.0,18.306827504
13.15280298,12.59190612,14.25731858,14.23447145,11.7591285,12.91647806,3.700234326,70.14380836,1.943147791,11067.0,13.2,9.6,3.6,1.1,54440.0,55864.0,102.7,13.9456661,19.9,6.7,6.2,7.4,7.8,6.7,8.9,11.7,12.5,3.0,2.8,3.2,1.0,17.387659988
11.6902834,13.41093117,9.564777328,11.1082996,11.84210526,12.47469636,5.465587045,93.72469636,0.4048583,46.0,11.1,12.9,-1.8,1.3,46820.0,51867.0,99.9,0.125282806,28.3,10.4,9.4,11.5,10.5,9.0,12.2,14.1,15.2,3.8,3.5,4.1,6.0,24.443319837
13.00330033,11.81518152,9.455445545,9.900990099,10.56105611,15.330033,5.247524752,64.42244224,0.297029703,132.0,11.6,14.2,-2.6,0.2,31630.0,35249.0,54.2,0.088942225,27.2,11.2,10.4,12.2,12.8,11.3,14.4,17.9,18.9,4.7,4.4,5.0,4.0,24.686468644
11.90773067,13.56331394,11.45054032,11.04183984,12.37184816,13.79190912,4.869770019,69.76309227,0.152396786,217.0,10.2,11.5,-1.3,1.6,35805.0,39176.0,87.6,0.478536629,25.5,10.2,9.3,11.1,11.7,10.3,13.1,16.7,17.7,4.1,3.8,4.4,6.0,21.003047938999998
12.32001814,13.43486641,13.81278107,11.97233665,9.973168059,11.01999169,4.980915309,92.63822229,1.239560107,662.0,11.6,10.4,1.2,0.8,45506.0,50616.0,80.1,0.3851662,25.9,8.4,7.6,9.3,8.8,7.5,10.2,12.1,13.2,3.4,3.1,3.7,5.0,22.485922680999998
11.88564974,14.17662044,13.0104064,11.73604268,12.38373909,13.68694273,4.299550578,73.89326828,1.765843928,6014.0,11.5,9.8,1.6,0.7,48106.0,50480.0,93.6,1.795215156,22.4,8.2,7.5,8.9,8.6,7.5,9.8,12.9,13.7,3.4,3.2,3.6,4.0,18.821048332
12.94209175,15.26193312,15.46159301,12.09801235,11.2601293,12.25980571,3.688544342,92.50001721,3.00763527,9069.0,11.8,6.7,5.1,1.4,67628.0,70420.0,124.3,4.1848231,19.4,6.4,5.8,7.1,6.9,5.8,8.1,8.8,9.6,2.6,2.4,2.8,2.0,17.027890426
13.60824742,13.18728522,10.83333333,14.63058419,16.64948454,12.44845361,1.950171821,96.63230241,0.618556701,7.0,12.4,3.3,9.1,1.5,61941.0,68749.0,123.8,0.29859629,13.9,5.5,4.9,6.2,5.4,4.4,6.5,9.2,10.1,2.5,2.3,2.7,5.0,16.692439864
11.87542779,10.95140315,9.377138946,9.445585216,10.02737851,14.57905544,7.768651608,95.65366188,0.376454483,65.0,12.6,8.2,4.4,0.0,51917.0,55626.0,97.5,0.188786434,29.5,9.5,8.5,10.5,7.0,6.0,8.2,11.9,13.0,3.6,3.3,3.9,6.0,25.97535934
11.20418058,12.56878022,15.50219782,13.78434295,11.96241377,13.46064356,4.248023846,78.28054156,4.506165852,26386.0,11.2,9.0,2.3,4.2,54396.0,56141.0,88.0,6.617634291,20.3,6.7,6.1,7.3,7.4,6.4,8.5,11.5,12.2,2.9,2.8,3.1,1.0,17.269417247
17.09256104,13.76073428,15.46315289,16.56931938,11.23434041,10.52857259,2.858417643,88.09465865,2.200164563,1603.0,16.8,6.5,10.3,2.7,76058.0,80189.0,132.3,3.144686134,15.4,5.6,5.1,6.0,5.5,4.8,6.2,10.2,10.8,2.5,2.4,2.7,4.0,12.49290176
12.57607503,12.43639629,11.5683927,10.490871,12.2867405,13.79327547,4.519604909,72.59802454,0.254414846,191.0,11.8,12.7,-0.8,-0.2,37480.0,41127.0,87.3,0.585318657,24.5,10.8,10.0,11.6,11.4,10.1,12.7,16.4,17.3,4.1,3.8,4.4,6.0,22.328644123
9.052308248,11.03080676,11.85292258,11.81678562,12.90992863,13.79528413,5.48378354,65.22721113,1.111211492,1174.0,7.5,10.1,-2.5,-0.3,36892.0,40582.0,69.2,0.152574629,24.6,10.1,9.3,11.0,11.5,10.2,12.9,17.2,18.1,4.3,4.1,4.6,4.0,24.05818051
